sentence_id,review_id,sentence,context_before,context_after,sentence_index,annotations_json,annotation_status,source_dataset,source_record_index
HTL_S0109,HTL_R02782,该酒店的服务确实不错，到每一个地方都有工作人员向你鞠躬问好，看得出来是发自内心的。,,从酒店员工通道到后院停车处，四周墙壁上有很多理念的宣传标语，可以感觉到此酒店的精髓所在。,0,,unlabeled,ChnSentiCorp_htl_all,2782
HTL_S0110,HTL_R05227,"交通不便但可以坐酒店免费班车,到达旺角和尖沙咀(20分钟),我15年6次住此酒店,5月3-6日通过携程预定,比香港朋友预定还要便宜!",香港-九龙地区3星以上酒店性价比最高!,"并且入住提升28楼行政标准房间,健身室和游泳免费.",1,,unlabeled,ChnSentiCorp_htl_all,5227
HTL_S0111,HTL_R03326,我们在餐厅吃了个58的老鸭煲当晚饭，两个人都吃不完，那味道比杭州城里的红泥都要地道。,只是不包早，包早每人再加20。,下次，我们要约上几个兄弟好好来度假！,6,,unlabeled,ChnSentiCorp_htl_all,3326
HTL_S0112,HTL_R06825,莫干山庄很好，但是携程上没有，还有山上有10多家酒店，携程只有2－3家，选择的余地太小。,家庭式旅馆，吵架，不干净。,携程你要加油啊！,1,,unlabeled,ChnSentiCorp_htl_all,6825
HTL_S0113,HTL_R03412,服务真的是很好，服务员都很真诚热情，你有什么要求都能得到满足。,就是很好的服务让人觉得即使价格贵一点也值了。,如果要提点意见的话，就是服务虽然很好，但不是很专业。,4,,unlabeled,ChnSentiCorp_htl_all,3412
HTL_S0114,HTL_R04453,同时，希望欢迎您下次光临。,我们酒店自开张以来，凡是外卡（VISA、MASTER、JCB、运通），内卡（工商银行牡丹卡、建设银行龙卡、中国银行长城卡、招商银行信用卡）都可在酒店使用预受权和消费。,,5,,unlabeled,ChnSentiCorp_htl_all,4453
HTL_S0115,HTL_R07418,整个酒店看上去显得比较陈旧.,纯粹就是国企招待所的作风和质量.,,1,,unlabeled,ChnSentiCorp_htl_all,7418
HTL_S0116,HTL_R04256,可惜没有独立的沙滩，需要步行一段路才能到海边。,餐厅饭菜一般般。,补充点评2007年12月13日：价格比较实惠。,2,,unlabeled,ChnSentiCorp_htl_all,4256
HTL_S0117,HTL_R04609,房间挺干净的，这一点不错。,,但是，服务上有点跟不上。,0,,unlabeled,ChnSentiCorp_htl_all,4609
HTL_S0118,HTL_R02625,"房间有点旧,不过东西还是挺全的,楼道也是有点味道,但按三星标准来说也还过得去.",不过最后还是让我住了.,"位置不错,周围餐馆很多,银川的老字号也都是步行10分钟之内.",2,,unlabeled,ChnSentiCorp_htl_all,2625
HTL_S0119,HTL_R07363,这个所谓的四星级酒店是相当的差，非常旧的房间，非常简陋的设施，通过携程预定，还要将近五百元的高价。,,当然，也没有办法，因为是周末，又是承德的旅游旺季。,0,,unlabeled,ChnSentiCorp_htl_all,7363
HTL_S0120,HTL_R04787,周边环境不错，房间里生态也不错，所以蚊子较多。。,,,0,,unlabeled,ChnSentiCorp_htl_all,4787
HTL_S0121,HTL_R03542,第二次去了总体来说不错厅和房间都够大床褥什么也挺干净的就是别墅的内装修比较旧了而且厅和厨房那边好多苍蝇可能是一楼外面都是草坪的关系吧觉得4x的标准的话这种二房和三房的房间还是比较实惠的顺便说下华美达离吃大闸蟹的地方也不远开车5分钟就到了由于在大上海高尔夫度假村里闲暇还能打打高尔夫练习场30块钱一盒球（30个球）租杆费15块,,,0,,unlabeled,ChnSentiCorp_htl_all,3542
HTL_S0122,HTL_R01604,住了这里一周，感觉去张江这边公司很近且打车方便，房间和环境个人感觉还不错，如果要求不高，路对面的小店吃吃饭也可以，总体感觉不错!,,,0,,unlabeled,ChnSentiCorp_htl_all,1604
HTL_S0123,HTL_R04310,该酒店的环境真的很不错，贵宾楼的房间挺舒服，宾馆的服务也挺好的，坐车好像不是很困难，要出租车时打个电话给服务台，很快就叫到车了．下次到黄石还想住这个酒店！,,,0,,unlabeled,ChnSentiCorp_htl_all,4310
HTL_S0124,HTL_R07421,先是晚上11点到酒店，竟然被告知没房了--我可是当天下午用信用卡担保过的！,此次入住简直就是失望到愤怒的过程。,接下来就是前台和携程联系，等了将近1个小时才进到房间，看到房间的设施，只有两个字：失望！,1,,unlabeled,ChnSentiCorp_htl_all,7421
HTL_S0125,HTL_R03802,另外由于大堂餐厅承包给了个人，所以自助早餐只能在大堂咖啡厅内，设施不完善，品种也少。,地段不是很理想，虽然距火车站不远，但走路还有一段距离，打车又不容易打到，许多出租都不愿去车站。,,1,,unlabeled,ChnSentiCorp_htl_all,3802
HTL_S0126,HTL_R04476,如果只是来京游玩，还是可以选择的，环境较安静，是在胡同里，房间还算干净，但是木地板，冬天会感觉较冷。,尤其是出差的朋友，请特别注意：因为宾馆是2星标准，没有每日明细单打印系统，给回去报销工作带来很大麻烦！！！,,2,,unlabeled,ChnSentiCorp_htl_all,4476
HTL_S0127,HTL_R03966,房间：我定的是湖景房，窗外景色：湖水＋几幢独立别墅，风景如画。,打电话要剪刀，放下电话服务员就来敲门了，速度飞快。,房内较大，有电脑上网免费。,2,,unlabeled,ChnSentiCorp_htl_all,3966
HTL_S0128,HTL_R05757,最不能容忍的是马桶居然和淋浴在一起，高的湿乎乎的，很不方便。,头一天订的是标间（大床）房，结果大床不大，两个人太拥挤，房间也太小。,第二天换了一间双床标间，房间倒是宽敞了许多，没想到的是楼下歌厅唱歌没完，搞到12点睡不着觉，这样的宾馆谁还敢住？,1,,unlabeled,ChnSentiCorp_htl_all,5757
HTL_S0129,HTL_R05509,"楼很老,房间很大,服务不错.",,二楼的早茶不错.,0,,unlabeled,ChnSentiCorp_htl_all,5509
HTL_S0130,HTL_R04497,"唯一隔音不是太好,而且附近食店不多.","房间很大,不错,洗手间也很大.",(但很多地方坐的士10~20元可到)*我住豪华房,2,,unlabeled,ChnSentiCorp_htl_all,4497
HTL_S0131,HTL_R07410,壁纸、浴缸漆面剥落，马桶盖已损坏，空调系统基本瘫痪，噪音较大暖风几乎没有，入住酒店其内部停车场仍要收费。,酒店设施陈旧，估计已经10年没有更新。,建议偕程应定期对推荐酒店进行筛选，合格酒店进行保留，不合格酒店进行剔除，这样才能保证服务的总体品质。,1,,unlabeled,ChnSentiCorp_htl_all,7410
HTL_S0132,HTL_R07500,"各位：新春大吉,四季平安！",,您好！,0,,unlabeled,ChnSentiCorp_htl_all,7500
HTL_S0133,HTL_R05572,服务极差，房间地上还有拖鞋没收拾，勺子也是脏的。,携程定的房，但是朝向是墓地方向的，大家要注意。,第二天居然不来打扫卫生了。,1,,unlabeled,ChnSentiCorp_htl_all,5572
HTL_S0134,HTL_R02213,床太小了，尤其情侣住宿，不舒服，晚上转个姿势，差点落下去2.,1.,室内洗漱用品太小气了，只有2包沐浴露，2包飘柔（便利店出售的那种小包）3.,2,,unlabeled,ChnSentiCorp_htl_all,2213
HTL_S0135,HTL_R06378,"房间小的可怜,同样的价格,其他地方条件好多了.",,,0,,unlabeled,ChnSentiCorp_htl_all,6378
HTL_S0136,HTL_R06407,靠近路边的房间太吵太吵了，根本没有办法睡觉。,,劝大家千万不要去了。,0,,unlabeled,ChnSentiCorp_htl_all,6407
HTL_S0137,HTL_R04323,购物：建议东荟城，很便宜，新秀丽的包北京长安商场1500元，东荟城900元，NIKE200-400元/双。,太平山顶--如果住丽都出门左行1分钟就是15路车站，9.8元30分钟到山顶，蜡像馆票价140元，观景台20元。,波鞋街NIKE普遍400-600元。,13,,unlabeled,ChnSentiCorp_htl_all,4323
HTL_S0138,HTL_R03133,酒店内部装修，房间不错。,,不过其他的配套服务略差，没有收费的机场接送车，只能帮忙定出租，大门不在马路上，打车不方便,0,,unlabeled,ChnSentiCorp_htl_all,3133
HTL_S0139,HTL_R06174,在携程订威龙原本看上了两点，一个是四星级别、一个是香港公司管理。,,住过之后发现名不副实。,0,,unlabeled,ChnSentiCorp_htl_all,6174
HTL_S0140,HTL_R05902,"很难相信通过携程会订到这么污秽不堪的酒店,浴室的水龙头和花洒已生锈,房间地毯是黑色的。",,,0,,unlabeled,ChnSentiCorp_htl_all,5902
HTL_S0141,HTL_R07479,帮国外的同事预定了一晚房间，达到时因为堵车晚了所以订单被取消。,,但是酒店大堂居然没有通过ctrip与作出预定的我联系，而是跟客人推荐附近的其他酒店。,0,,unlabeled,ChnSentiCorp_htl_all,7479
HTL_S0142,HTL_R02695,"不错,装潢,床单,摆设,让人感觉很温馨,越来越爱如家了.",,,0,,unlabeled,ChnSentiCorp_htl_all,2695
HTL_S0143,HTL_R01957,2次去住都碰上有会议，看起来酒店生意很好啊。,早餐一般。,,1,,unlabeled,ChnSentiCorp_htl_all,1957
HTL_S0144,HTL_R06503,后来打电话询问被告知要45天。,第二天结帐时，用了另外一张信用卡结帐，之前用于押金的卡的预授权不能解冻，告知需要10到15天才可以，和前台理论，要见值班经理，通知要15天到1个月才可以解冻，着急办事，先走了。,心中觉得诧异打电话至银行，得知酒店方如果不做任何处理，自然解冻至少45天。,2,,unlabeled,ChnSentiCorp_htl_all,6503
HTL_S0145,HTL_R07762,盐城来了很多次，第一次住盐阜宾馆，我的确很失望整个墙壁黑咕隆咚的，好像被烟熏过一样家具非常的破旧早餐品种少的可怜，水果只有西瓜，房间的电视是90年代的价格和房间严重不成比例的宾馆还说是江曾经住过的最后才知道他当年住的是总统套房我晕如果你有好奇心倒是可以去住啊呵呵,,,0,,unlabeled,ChnSentiCorp_htl_all,7762
HTL_S0146,HTL_R06696,明明在携程上用信用卡担保定了房，入住时居然前台说没有此信息，而且房间已经住满了，打电话到携程投诉，说是酒店预订部与前台没沟通好，折腾了半天，非常气人!,,,0,,unlabeled,ChnSentiCorp_htl_all,6696
HTL_S0147,HTL_R05429,"订房时号称是海景房,结果入住是3楼,别说海景,就是旁边的绿博院也看不到.",,"好在白天都不在酒店,也就不在意.",0,,unlabeled,ChnSentiCorp_htl_all,5429
HTL_S0148,HTL_R03069,从我们住的是独享单间，6天住港式风格的，4天住得是韩式风格的。,凯宾斯基饭店的环境是放松和度假的好地方，一百一十多幢的别墅掩映在亚热带的树林景色和河边当中，简花是见花草树林不见人，我们白天开车在饭店内怎么兜风，也没遇到几个人，等到晚上从别墅中透出来的灯光，才知道这里基本还有这么多地度假的人。,整幢别墅只有我们两公婆，里面听宽敞的，饭店挺豪气的，或许呼应德国的品牌饭店吧，大冰箱、滚筒洗衣机是西门子，灯开关插座是西门子的，电熨斗是飞利浦的，抽油烟机是意大利的，多士炉是什么牌子忘了。,2,,unlabeled,ChnSentiCorp_htl_all,3069
HTL_S0149,HTL_R05897,晚上有很多按摩小姐打电话，很烦！,,告诉他们不要再打了还是照样打！,0,,unlabeled,ChnSentiCorp_htl_all,5897
HTL_S0150,HTL_R00415,"1\象前面评价的服务态度非常好,前台接待很棒.",,"2\房间用品设施还可以,就是窗不能开比较郁闷,有点味道的,开了空调还好.",0,,unlabeled,ChnSentiCorp_htl_all,415
HTL_S0151,HTL_R03480,新区有一家：老班长的饭店不错，部队人开的，送小菜送水果，送有一道豆腐包，很不错！,不过去连云港住新区那边比较好！,,2,,unlabeled,ChnSentiCorp_htl_all,3480
HTL_S0152,HTL_R07430,环境一般，住了之后让人感觉价格和服务不成比例！,,,0,,unlabeled,ChnSentiCorp_htl_all,7430
HTL_S0153,HTL_R06461,我客人投诉他11月30日入住的房间，床上有小东西咬人，咬了十多个小红点。,,请酒店消毒工作做好点。,0,,unlabeled,ChnSentiCorp_htl_all,6461
HTL_S0154,HTL_R00303,"酒店位置很方便,离开封第一楼和夜市非常近,酒店早餐10元自助很实惠,服务也不错但房间很大设施却有些旧，尤其卫生间狭小。",,,0,,unlabeled,ChnSentiCorp_htl_all,303
HTL_S0155,HTL_R03228,最繁华的地段中价位适中的酒店，房间较大，骚扰电话不少。,,,0,,unlabeled,ChnSentiCorp_htl_all,3228
HTL_S0156,HTL_R05388,希望大家夜不能眠!!!!!!!,"以下是某某歌奏家的话,,,,,谢谢谢谢大家首先我要感谢我的父母还要感谢背后支持我的朋友们让我有了以噪音感化大家的机会现在我再为大家献上一首!!",,3,,unlabeled,ChnSentiCorp_htl_all,5388
HTL_S0157,HTL_R03047,就是旅游区的商业气氛过于浓烈，还好我们单车游，可以不理会这些！,佘山附近的环山路骑单车游完很舒服（每天16：30以后可骑车上山不收门票），附近的佘山小镇吃东西很便宜，还有一家很不错的羊肉面馆（只做白切羊肉面/红烧羊肉面两种面食，专业！）。,,5,,unlabeled,ChnSentiCorp_htl_all,3047
HTL_S0158,HTL_R01034,酒店不错房间很大外面是条单行线车不多比较安静交通方便缺点就是：早餐太差非常差比最差的招待所都差千万不要在酒店吃早上出门向左转200米有个早餐摊还不错,,,0,,unlabeled,ChnSentiCorp_htl_all,1034
HTL_S0159,HTL_R04991,"在嘉兴这样的小城能有这么舒适的酒店真的很意外,首先要赞的是他家的床,很舒服软硬适中,其次是浴室,酒店的管理者很细心连浴盐都准备好了,让走了一天的我好好泡了一个澡,最重要的是早餐很丰富,菜肴都很可口,服务员的态度和深圳5星级酒店有得比,下次去还住那里.",,,0,,unlabeled,ChnSentiCorp_htl_all,4991
HTL_S0160,HTL_R05055,"酒店环境不错,但离森林国家公园需步行20分钟,稍远.",,补充,0,,unlabeled,ChnSentiCorp_htl_all,5055
HTL_S0161,HTL_R04325,补充点评2008年8月12日：我们住的是3人间，早餐给露露和橙汁，小窝头很好吃，再要没给我，555宾馆反馈2008年8月13日：感谢您的点评，希望有机会再次光临本客栈！,位置就位于屯溪老街街口，非常方便，从火车站打车大概要6-7元，设施挺好，也很干净，房间布置也很有特色，对于我这个要求比较高的人来说很满意，同行的人也很满意！,,1,,unlabeled,ChnSentiCorp_htl_all,4325
HTL_S0162,HTL_R04152,预定了套间，入住发现没有房间，但是与携程交涉后，酒店很快升级为总统套房，很满意，下次还会来,,,0,,unlabeled,ChnSentiCorp_htl_all,4152
HTL_S0163,HTL_R06535,酒店的服务不太好，而且酒店的卫生条件令人担心。,1.,2.,1,,unlabeled,ChnSentiCorp_htl_all,6535
HTL_S0164,HTL_R06357,"服务还是比较满意,酒店硬件配套就差了.","东楼居然是后面一个普通的楼改的,我去看了立马退了那个东楼的房3.",,6,,unlabeled,ChnSentiCorp_htl_all,6357
